shap_frequency,shap_recency_days,shap_monetary,shap_avg_order_value,shap_customer_lifespan,shap_avg_purchase_interval_days,customer_unique_id
0.0012858052122328321,-0.456858270130683,-183.40376177204223,-0.9452594855704963,-0.022366079085721115,0.03279374768665915,52028
-0.018807767925397928,-0.2699719975419662,143.76022244815707,2.095898377030856,0.05237564946951224,0.06113458292727074,66035
-0.01148114373872196,1.1520326262832332,185.1806549776052,5.255068434397219,0.004143541907878228,0.012929533018326285,87424
-0.01175809504410463,-0.6489458251570807,31.959870889060728,0.910974061723299,-0.03459580676164937,0.009379686978616006,25033
-0.0033507493838091065,-0.13716722146665186,-252.69850329876084,0.33762713304953273,-0.016400277498247462,0.03260682638502812,69036
0.0013113902861676815,-0.4776107994073342,-170.5034254057898,1.1060562239625151,-0.02365160051100474,0.024632393600374437,79280
-0.005057197063254684,0.11599701604251927,-228.49499881685122,0.6321098749250246,-0.017882691699951398,0.021644404199664704,77726
0.002688293610888839,-7.298505340094903,414.22546868236196,3.307051349770301,-0.022391435049610973,0.05303150596980309,28213
0.01141891847308732,5.618195104176934,647.3720968934128,4.485233967786878,-0.2155919630806126,0.11647046834420478,68137
-0.012981962666170088,-3.331441453846482,200.14053691077555,0.7447707556707509,0.10458045691554838,0.052371100446149337,7162
-0.004177414954616005,0.13012658050106782,-59.01732572072987,0.5162878309868725,-0.03283988942841323,0.021101674180232132,69273
0.0005711289460563346,0.4766849387054629,-187.20014636131415,-0.42122148144233446,-0.02047988132354686,0.03470772318629068,42366
0.04778016217841954,-2.0344698266773924,443.12880113127585,-6.512740143598283,0.07178660561555214,0.1407570374941351,53527
